0.321591 0.230126 0.0929285 0.220979 0.00146344 0.422202 0.230126 0.339884 0.339884 -0.0442691 -0.163174 -0.126588 -0.181467 -0.126588 -0.154027 -0.154027 -0.17232 -0.190613 -0.163174 -0.135734 -0.0808551 -0.0991481 -0.144881 -0.126588 -0.135734 
-0.0709745 -0.0354384 -0.0670667 -0.0696312 -0.0723177 -0.0714629 -0.0366596 -0.0376365 -0.0713408 -0.0714629 0.303925 -0.0706081 -0.0679215 -0.0710966 -0.0699975 0.849911 -0.0708523 -0.0698754 -0.0708523 -0.0701196 0.294766 -0.0706081 -0.0719514 -0.0717072 -0.0690206 
-0.033983 -0.0452108 -0.0227551 -0.033983 -0.0601813 -0.108835 -0.108835 -0.112578 -0.0938649 -0.123806 -0.112578 -0.108835 -0.108835 -0.10135 -0.112578 -0.0976075 -0.082637 -0.0976075 -0.10135 -0.0601813 0.134435 0.186832 0.257941 0.736997 0.411389 
-0.386029 -0.392329 -0.391429 -0.398628 -0.38423 0.135924 0.139524 0.153022 0.117925 0.126925 0.146723 0.135024 0.153922 0.114326 0.055831 0.159322 0.153022 0.055831 0.0576308 0.0342329 0.0522313 0.0324331 0.0540312 0.0513314 0.0234339 
0.452393 0.45659 -0.104704 -0.0867697 -0.105467 0.44934 -0.108519 -0.112335 -0.0806645 -0.0867697 0.447051 -0.110809 -0.112717 -0.0814277 -0.077612 0.0719647 -0.0917302 -0.111572 -0.0848618 -0.0749409 -0.108138 -0.0821908 -0.0982169 -0.0791382 -0.0787567 
-0.115305 -0.0611713 0.3719 0.378666 0.378666 -0.125455 -0.108538 0.206115 0.375283 0.385433 -0.115305 -0.115305 -0.0882382 -0.0510212 -0.067938 -0.145755 -0.118689 -0.108538 -0.115305 -0.122072 -0.135605 -0.135605 -0.115305 -0.122072 -0.128839 
-0.0892911 -0.122119 -0.136188 -0.142441 -0.125245 -0.0908544 -0.101797 -0.112739 -0.0971072 -0.106487 -0.0408313 -0.0298888 -0.0627164 -0.0877279 -0.081475 0.418755 0.440641 -0.05959 0.00137563 -0.136188 0.410939 0.515675 0.00137563 -0.0142566 -0.15182 
-0.085889 -0.0860289 -0.0871474 -0.0828132 -0.0861687 -0.0856094 -0.0861687 -0.0867279 -0.0871474 -0.0200378 -0.0849104 -0.0865881 -0.0865881 -0.08519 0.240431 -0.0847706 -0.0839317 -0.0843511 -0.0246516 0.697335 -0.0254904 -0.0254904 -0.0259099 -0.0249312 0.578775 
0.0572369 0.0747752 0.0740874 0.227462 -0.0170431 0.0644585 0.0720241 0.0795897 0.231245 -0.446216 0.0637708 0.0806213 0.0826847 0.0916258 -0.445185 0.0637708 0.0727119 0.0789019 0.0809652 -0.442778 0.0648024 0.0720241 0.0789019 0.0868113 -0.447248 
-0.0838232 -0.0855868 -0.0858387 -0.0845791 -0.0868464 -0.084831 -0.084831 -0.0853349 -0.0845791 -0.0855868 -0.0840752 -0.0833194 -0.0835713 -0.0833194 -0.0858387 -0.0823117 -0.0843271 -0.0845791 -0.0843271 -0.0813039 0.513259 0.510487 0.573723 0.0469301 0.0444108 
-0.249368 -0.139514 -0.304295 -0.166978 -0.304295 -0.194441 -0.194441 -0.221904 -0.331758 -0.112051 0.162583 0.21751 0.21751 0.21751 0.2999 -0.0845873 0.190047 0.0801932 0.0527297 0.13512 0.107657 0.13512 0.0527297 0.244974 0.190047 
0.127064 0.12791 0.127346 0.126924 0.127487 0.129177 0.167353 0.167353 0.166508 0.16693 0.127628 0.16693 0.166508 0.166085 0.166508 -0.264835 -0.265117 -0.264694 -0.266244 0.165099 -0.266525 -0.266244 -0.266525 -0.266244 -0.266384 
0.357134 -0.137534 -0.140439 -0.0906819 -0.140439 0.346965 -0.138623 -0.140439 -0.144071 -0.144071 0.345876 -0.136444 -0.108115 -0.085234 -0.0816021 0.354229 0.347328 -0.140076 -0.0866868 -0.0151379 0.350234 -0.133539 -0.140802 -0.0848708 -0.0129587 
-0.27708 -0.23481 0.251295 0.164113 0.0557964 -0.271796 -0.23481 0.240728 0.164113 0.0822152 -0.240094 -0.226884 0.24337 0.148262 0.0716477 -0.232168 -0.187256 0.238086 0.142978 0.0584383 -0.232168 -0.211033 0.240728 0.15883 0.0874989 
-0.180517 -0.270776 -0.203082 -0.135388 -0.112823 -0.203082 -0.225647 -0.0451294 -0.112823 0 -0.135388 -0.112823 0.0676941 0.135388 0.135388 -0.135388 -0.0676941 0.157953 0.270776 0.293341 -0.203082 0 0.315906 0.3836 0.3836 
0.19419 0.157342 0.0375852 0.0283731 -0.0361113 0.295523 0.24025 -0.0268992 -0.100596 -0.100596 0.369219 0.267887 -0.192716 -0.0729595 -0.16508 0.267887 0.10207 -0.358533 -0.0913836 -0.192716 0.0467972 0.0836455 -0.11902 -0.386169 -0.247989 
0.0430035 -0.0841574 -0.280679 -0.39628 -0.558121 0.147044 0.0430035 -0.0494772 -0.222878 -0.326919 0.181725 0.147044 0.135484 0.0430035 -0.0841574 0.158604 0.170164 0.135484 0.112364 0.0198833 0.170164 0.158604 0.123924 0.135484 0.0776838 
-0.0847705 -0.0870108 -0.0909934 -0.0890021 0.457615 -0.0855173 -0.0877575 -0.089251 -0.0924869 0.457118 -0.0880064 -0.0875086 -0.0877575 -0.0870108 0.458113 -0.086264 -0.0880064 -0.0847705 -0.086264 0.460105 -0.0852683 -0.0882553 -0.0857662 -0.0847705 -0.0865129 
0.21782 0.27766 0.24774 0.367421 0.24774 0.00837768 0.27766 0.038298 0.157979 0.128059 -0.141224 -0.201064 -0.0813832 0.038298 0.038298 0.038298 -0.290825 -0.0514629 -0.111303 -0.0514629 -0.380586 -0.0813832 -0.320745 -0.171144 -0.201064 
0.338198 0.437733 0.415614 -0.0101747 -0.0931206 0.199955 0.382436 0.00641449 -0.0710017 -0.0986504 0.233133 0.0451226 -0.126299 -0.10971 -0.10418 -0.0820612 -0.126299 -0.176067 -0.148418 -0.126299 -0.142888 -0.176067 -0.148418 -0.170537 -0.148418 
0.121216 0.305498 -0.196158 -0.25076 -0.151794 0.20312 0.131454 -0.213221 -0.240522 -0.107429 0.206532 0.158755 -0.206396 -0.213221 -0.179095 0.267959 0.110979 -0.18592 -0.196158 0.0905029 0.401052 0.199707 0.0461387 -0.179095 0.0768524 
-0.0766628 -0.0782295 -0.0740517 -0.0709184 -0.162308 0.388119 -0.079274 -0.0766628 -0.0719628 -0.168052 0.388641 -0.0719628 -0.0756184 -0.0766628 -0.170141 0.386552 -0.0740517 -0.0745739 -0.0782295 -0.169097 0.394385 0.410052 -0.0756184 -0.0777073 -0.165964 
0.0551258 0.105634 0.120065 0.134495 0.156142 -0.204629 0.12728 0.0984183 0.134495 0.141711 -0.363369 0.0334796 0.112849 0.12728 0.141711 -0.385015 -0.226276 0.0984183 0.134495 0.156142 -0.457169 -0.39223 -0.0603209 0.0912029 0.120065 
-0.13636 -0.139702 -0.150843 -0.129676 -0.120763 -0.14193 -0.146386 -0.1475 -0.111851 -0.116307 -0.138588 -0.148614 -0.145272 -0.138588 -0.114079 0.33377 0.252444 -0.139702 0.217908 -0.105166 0.259128 0.226821 0.402841 0.395043 0.183373 
0.164252 0.175685 0.183307 0.175685 0.179496 0.171874 0.175685 0.171874 0.179496 0.185212 0.168063 0.17378 0.185212 -0.169206 -0.230182 0.181401 -0.169206 -0.230182 -0.237804 -0.239709 -0.216843 -0.24352 -0.241615 -0.245426 -0.247331 
0.224576 0.0769759 0.0801481 0.0797749 -0.309844 0.225509 0.0840667 0.0812677 0.0831337 -0.309098 0.241183 0.0831337 0.0848131 0.0736171 -0.308911 0.189682 0.0838801 0.0842533 0.0736171 -0.308538 0.227188 0.0846265 -0.310031 -0.307045 -0.307978 
0.463784 0.173469 0.165762 -0.0680313 -0.116845 0.728407 0.147778 -0.0449088 -0.0757387 -0.106569 -0.111707 -0.00637151 -0.0988611 -0.0577546 -0.0834462 -0.152813 -0.142537 -0.0937228 -0.0320631 -0.0294939 -0.0372014 -0.139968 -0.121984 -0.111707 -0.047478 
-0.0808216 -0.082876 -0.082876 0.498016 0.620769 -0.0839033 -0.0792808 -0.0792808 -0.0849305 0.496476 -0.0453825 -0.0705494 -0.0746583 -0.0777399 -0.0715766 -0.0690086 -0.0654133 -0.0669541 -0.0715766 -0.0741447 -0.0695222 -0.0695222 -0.0700358 -0.0705494 -0.0746583 
0.250547 -0.108631 -0.111692 -0.10608 -0.101998 0.252588 0.249016 0.242894 -0.10557 -0.102509 0.429116 -0.107611 -0.114243 -0.120876 -0.122406 0.377586 -0.10659 -0.104549 -0.109651 -0.218833 0.375545 -0.109651 -0.107611 -0.103529 -0.215262 
0.0296372 0.00238942 0.065269 -0.353928 -0.390608 0.0443091 0.00343742 0.0264933 0.114525 -0.374888 0.140724 0.117669 0.111381 0.154348 -0.302577 0.14282 0.129197 0.122909 0.155396 -0.306768 0.173212 0.187884 0.164828 0.170068 -0.327728 
-0.250416 -0.331195 -0.27061 0.0323117 -0.331195 -0.00807792 -0.27061 -0.129247 -0.00807792 -0.391779 0.0525065 0.0121169 0.0323117 0.0525065 -0.0484675 0.19387 0.23426 0.0928961 0.173675 0.173675 0.315039 0.173675 0.254455 0.173675 0.0727013 
-0.170856 -0.173595 -0.180898 -0.191853 -0.188201 0.158696 -0.143469 -0.173595 -0.186375 -0.173595 0.256375 0.195212 -0.158076 -0.181811 -0.185462 0.270982 0.280111 0.134048 -0.144382 -0.141644 0.274633 0.293804 0.322103 0.124007 0.0838396 
-0.161901 -0.145481 -0.142744 -0.142744 -0.150042 -0.205688 -0.145481 -0.11629 -0.120851 -0.13271 -0.19839 -0.09987 -0.0934844 -0.0861866 0.214846 -0.118114 -0.125412 -0.106256 0.238564 0.237652 0.332523 0.323401 0.312454 0.34347 0.288736 
0.398609 0.413786 -0.0149488 -0.107905 -0.123081 0.387227 -0.00736058 -0.0737576 -0.132566 -0.126875 -0.0263311 -0.0623752 -0.100316 -0.130669 -0.128772 0.392918 -0.0490958 -0.100316 -0.147743 -0.145846 0.364462 -0.0585811 -0.126875 -0.142052 -0.151537 
0.739277 0.52985 0.184296 -0.0146599 -0.0356026 0.0376969 -0.0251312 -0.0146599 -0.129845 -0.00418854 -0.108902 -0.0356026 -0.0670166 -0.0670166 -0.077488 -0.0984307 -0.0670166 -0.0670166 -0.0565453 -0.077488 -0.129845 -0.108902 -0.140316 -0.0879593 -0.077488 
-0.248785 -0.26911 -0.26911 -0.330087 -0.370738 -0.00487813 -0.00487813 -0.0252037 -0.00487813 -0.0861803 0.0560985 0.0967496 0.0357729 0.0357729 -0.106506 0.0154474 -0.0252037 0.0357729 -0.00487813 -0.0455292 0.239028 0.320331 0.218703 0.482935 0.259354 
0.244664 0.171411 -0.0117204 -0.231479 -0.158226 0.244664 0.171411 -0.268105 -0.304731 -0.268105 0.354543 0.244664 -0.194852 0.0249059 -0.158226 0.171411 0.0615323 0.0249059 0.0249059 -0.0849731 0.317917 0.0249059 -0.268105 0.0615323 -0.194852 
-0.30253 -0.305223 0.15209 0.158149 0.165891 -0.305223 -0.305896 0.159159 0.159495 0.166396 -0.306233 0.00296235 0.00329898 0.163535 0.164882 -0.307579 0.161347 0.00565539 0.165218 0.168585 -0.309431 0.16 0.00700191 0.00851675 0.169931 
0.0332974 -0.0735391 -0.0980224 -0.149215 -0.124732 0.0355231 0.0288458 -0.0624103 -0.13586 -0.0201209 0.376064 0.398322 -0.100248 -0.167021 -0.175924 0.244744 0.327098 -0.1047 -0.211536 -0.19373 0.287034 0.342678 -0.0290239 -0.20931 -0.218213 
-0.105928 -0.0423714 -0.0423714 -0.0847427 0.254228 -0.169485 -0.0423714 -0.105928 -0.127114 0.423714 -0.1483 -0.0211857 -0.105928 -0.0847427 0.360157 -0.0423714 -0.127114 -0.105928 -0.1483 0.254228 -0.105928 -0.105928 -0.105928 -0.063557 0.593199 
0.246599 0.462914 0.246599 0.390809 0.318704 -0.0418209 -0.0778734 -0.0418209 -0.0057684 0.0663366 0.0302841 0.138442 -0.0418209 -0.0418209 -0.0418209 -0.222083 -0.0418209 -0.149978 -0.113926 -0.0418209 -0.113926 -0.402346 -0.258136 -0.186031 -0.0778734 
0.135993 0.142376 0.143358 0.171837 -0.283092 0.134274 0.13452 0.173801 0.174047 -0.283338 0.138448 0.131082 0.17331 -0.284074 -0.28432 -0.0041933 0.137466 0.164963 -0.284811 -0.285302 -0.00443881 0.159807 0.169627 -0.286038 -0.285302 
0.46184 0.456531 -0.150944 -0.140325 -0.14121 0.153015 0.447682 -0.141653 -0.14298 -0.12661 0.158766 0.163191 -0.142538 -0.136786 -0.125725 0.00612342 0.165403 -0.137671 -0.130592 -0.132361 0.00523853 0.0101054 -0.12661 -0.12307 -0.128822 
-0.552244 -0.0656854 -0.0656854 0.208004 0.299233 -0.339374 0.0863641 0.0255443 0.0255443 0.208004 -0.187325 0.0255443 -0.0352755 0.0255443 0.208004 -0.278555 0.0559542 0.116774 0.0255443 0.208004 -0.187325 -0.126505 -0.0656854 0.0559542 0.329643 
-0.0943543 -0.0990002 -0.0990002 -0.10069 -0.0939319 -0.0998449 -0.0998449 -0.101112 -0.103224 0.183978 -0.0994225 -0.0998449 -0.0998449 -0.103224 0.183133 -0.100267 -0.0994225 -0.102379 0.184823 0.182711 -0.102379 -0.102801 -0.0935096 0.624073 0.535378 
0.242777 0.246236 0.244506 0.246236 0.252577 -0.157855 0.245659 0.242777 0.243353 0.240471 -0.168231 0.244506 -0.163619 -0.156702 -0.163619 -0.171113 -0.160737 -0.159584 -0.16189 -0.163619 -0.162466 -0.162466 -0.16189 -0.166501 -0.168807 
0.227233 0.26277 0.0520869 0.239925 0.298307 0.118084 0.196773 0.158697 0.186619 0.181543 0.0470102 -0.176364 0.0419335 0.0419335 0.120622 -0.178903 -0.216978 -0.30582 -0.222055 -0.219516 0.133314 -0.270283 -0.255053 -0.216978 -0.2449 
0.666053 -0.0436379 -0.124024 -0.0941661 -0.280201 0.395038 -0.0298575 -0.0574183 -0.114837 -0.107946 0.229673 0.165365 -0.0137804 -0.0964628 -0.128617 0.300872 -0.0229673 -0.0666053 -0.121727 -0.124024 -0.0298575 -0.00459347 -0.0574183 -0.0872759 -0.151584 
0.290566 0.283909 0.286572 0.29669 0.296158 0.291631 -0.13575 -0.133087 0.294826 0.291631 -0.137082 -0.134951 -0.138945 -0.135484 -0.13362 -0.134419 -0.135484 -0.136549 -0.134951 -0.141875 -0.136815 -0.135218 -0.138413 -0.144537 -0.144804 
-0.34953 -0.317521 -0.24817 0.0399036 0.162602 -0.34953 -0.285513 -0.15748 0.146598 0.178606 -0.306852 -0.152146 0.125259 0.162602 0.178606 -0.114803 0.0772465 0.162602 0.178606 0.167936 0.0612424 0.125259 0.157267 0.162602 0.19461 
0.420001 0.141591 -0.0970457 -0.0572729 -0.0572729 0.0222728 0.0222728 0.0222728 0.101818 -0.335683 0.181364 0.141591 -0.0175 -0.0970457 -0.335683 0.459774 0.141591 -0.0970457 -0.0970457 -0.136819 0.141591 0.101818 0.0222728 -0.216364 -0.375456 
-0.287356 -0.133195 -0.349021 -0.364437 -0.426101 -0.287356 -0.19486 0.0517981 0.0672142 -0.102363 0.128879 0.036382 0.036382 0.144295 0.159711 0.175127 0.190543 0.205959 0.205959 0.205959 0.175127 0.0517981 0.113463 0.0980464 0.0980464 
-0.207081 -0.207606 -0.207606 -0.20778 -0.207256 -0.207256 -0.206382 -0.20778 -0.206732 -0.206382 0.169948 0.243886 0.174493 0.22798 -0.205508 0.169948 0.169948 0.171172 0.170473 -0.206732 0.233923 0.232524 0.172745 0.173619 0.173444 
0.0862528 0.117651 0.0520842 0.0493137 -0.450288 0.102875 0.111187 0.0880998 0.0262268 0.0908702 0.123192 0.0899468 0.0548546 0.0262268 -0.446594 0.119498 0.0890233 0.0917937 0.0603955 -0.454905 0.143508 0.122268 0.0880998 0.080712 -0.462293 
-0.110152 -0.00286109 0.0329025 -0.110152 0.426302 -0.28897 -0.217443 0.175957 0.140193 0.140193 -0.217443 -0.217443 0.0329025 0.140193 0.21172 -0.28897 -0.0386247 -0.0743883 0.140193 0.175957 -0.396261 -0.181679 0.247484 0.140193 0.140193 
0.029298 -0.00225369 -0.279458 -0.209593 -0.166773 0.029298 0.00225369 -0.218608 -0.223116 -0.0721182 0.0653571 -0.00676108 0 -0.0991625 0.00901477 0.0157759 0.0225369 -0.0202832 -0.0112685 0.0743719 0.833866 0.14649 -0.00901477 0.00225369 0.087894 
0.211356 0.201893 0.265765 -0.161942 -0.161469 0.260561 0.252991 -0.164781 -0.162415 -0.159577 0.259615 -0.168093 -0.164308 -0.163362 -0.160523 0.247313 0.24826 -0.165254 -0.163835 -0.159577 0.230754 0.265292 -0.164308 -0.161942 -0.162415 
0.10064 0.164893 0.0972586 0.102331 -0.385315 0.104698 0.118564 0.110447 -0.383286 -0.384638 0.106051 0.1118 0.111124 0.0992877 -0.3843 0.112476 0.110447 0.18958 0.0996258 -0.384976 0.110447 0.109095 0.117211 -0.0725043 -0.0809587 
-0.193015 -0.247641 -0.10197 -0.156597 -0.174806 -0.174806 -0.10197 -0.10197 -0.211224 -0.156597 -0.0473432 -0.0109254 -0.10197 -0.0837611 -0.0837611 0.171164 0.0619103 0.0254925 0.134746 0.244 0.0983282 0.0801193 0.0983282 0.426089 0.608178 
0.226649 0.204584 -0.21118 -0.237891 -0.257634 0.258006 -0.186792 -0.214664 -0.196082 -0.208857 0.232456 0.209229 -0.184469 -0.0590431 -0.111304 0.201099 0.203422 0.21852 -0.0381388 -0.197244 0.237101 0.219681 0.197615 -0.121756 -0.183308 
0.146927 0.266341 0.247404 0.194535 0.150083 -0.0243037 0.155344 0.160868 0.173493 0.16455 -0.0200953 -0.0206213 0.160341 0.177175 0.153766 -0.286016 -0.0198323 -0.0019464 -0.292066 -0.305743 -0.28286 -0.0227256 -0.287857 -0.289435 -0.297326 
-0.307547 0.0823138 0.0367827 0.108738 0.0355631 -0.305514 0.0810942 0.0343435 0.132723 0.132723 -0.301855 -0.313238 0.0380022 0.21159 0.185165 -0.304294 -0.311205 0.101421 0.212403 0.206305 -0.304294 0.0989815 0.0319043 0.209964 0.207931 
0.252099 0.175256 0.156473 0.132224 0.125394 0.254148 0.174915 0.156473 0.131541 0.12676 -0.235597 0.162962 0.160229 0.135981 0.132224 -0.238671 -0.232182 -0.235597 0.14247 -0.258137 -0.23628 -0.230816 -0.233548 -0.25882 -0.259504 
0.0680522 0.281791 0.28254 0.292085 0.293957 0.278797 0.276925 0.281604 -0.142318 0.293021 -0.146061 -0.145687 -0.145687 -0.146997 -0.146061 -0.146623 -0.146249 -0.147746 -0.146623 -0.147746 -0.14812 -0.14812 -0.14812 -0.14812 -0.148494 
0.231407 0.241953 -0.0836566 -0.187469 -0.185162 0.233714 0.24393 -0.0882705 -0.0902479 -0.189447 0.23668 0.245249 0.245249 -0.0889297 -0.080361 0.233714 0.248215 -0.2023 -0.2023 -0.190106 0.237998 -0.199663 -0.201311 -0.205266 -0.203618 
0.277896 0.0362473 -0.175195 0.00604122 0.0362473 0.398721 -0.0845771 0.00604122 -0.114783 0.0362473 0.308102 0.0362473 -0.054371 -0.205402 -0.0241649 0.308102 0.0966595 -0.054371 -0.29602 -0.265814 0.308102 0.126866 -0.114783 -0.326226 -0.265814 
-0.230235 -0.230235 0.0280414 0.0280414 0.249421 -0.156442 -0.0457518 0.101835 -0.0457518 0.360111 -0.414718 0.101835 -0.0826484 0.212524 -0.00885518 -0.230235 -0.193338 0.175628 0.138731 0.360111 -0.230235 -0.156442 -0.0826484 0.101835 0.249421 
0.0118125 0.11025 0.287437 0.464625 0.720562 -0.04725 -0.126 0.0708749 -0.0275625 -0.0275625 -0.0669374 -0.106312 -0.106312 -0.0669374 -0.106312 -0.126 -0.0669374 -0.0866249 -0.0866249 -0.0669374 -0.106312 -0.145687 -0.106312 -0.106312 -0.0866249 
0.207359 0.151717 0.13317 0.114623 0.0682543 0.198086 0.179538 0.13317 0.123896 -0.0152088 0.151717 0.0960753 0.0960753 0.0682543 -0.237777 0.105349 0.0682543 0.0126122 -0.21923 -0.423251 0.0404332 -0.0152088 -0.117219 -0.39543 -0.525261 
0.423661 -0.112238 0.0744237 -0.0339603 -0.112238 0.438715 -0.0429923 -0.0881524 -0.12127 -0.115248 0.387533 0.0623811 -0.0971844 -0.118259 -0.151376 -0.00987499 -0.0971844 -0.100195 -0.133312 -0.160408 0.504949 -0.082131 -0.106216 -0.0971844 -0.112238 
0.262557 -0.138446 -0.192481 -0.257893 -0.263581 0.259713 0.364941 -0.175417 -0.198169 -0.212389 0.256869 0.273933 -0.0929417 -0.121382 -0.161198 0.151642 0.293841 -0.0957857 -0.0645018 -0.15551 0.120358 0.154486 0.174394 -0.104318 -0.0787217 
-0.136429 -0.136429 -0.136271 -0.13564 -0.136429 -0.136271 -0.136192 -0.136429 -0.136271 -0.136113 -0.136271 -0.136271 -0.136113 -0.136271 -0.136271 -0.144476 0.290947 0.289527 0.291263 0.29079 -0.144082 0.293866 0.291105 0.292525 0.29221 
0.148294 0.158342 0.148294 0.193506 0.168389 -0.112929 0.108106 0.1282 0.133224 0.143271 -0.0727406 0.0980592 0.123177 0.1282 0.11313 -0.24354 -0.0174819 0.11313 0.123177 0.133224 -0.419364 -0.419364 -0.354058 -0.323917 -0.198329 
-0.266423 -0.266423 -0.138335 -0.0529431 -0.30912 -0.0102471 -0.138335 -0.138335 -0.266423 -0.0102471 -0.0956392 -0.0102471 -0.138335 -0.0529431 -0.138335 0.374018 0.032449 0.032449 0.117841 0.245929 0.331322 0.416714 0.117841 0.203233 0.160537 
-0.203995 -0.203766 -0.203537 -0.204109 -0.203652 -0.202622 -0.202736 -0.203423 -0.203652 -0.203881 -0.202965 -0.202507 0.168072 0.166813 0.260088 0.254365 0.258714 0.168988 0.166356 0.117945 0.257684 0.261347 0.121836 0.120119 0.118517 
0.0922416 0.124077 0.177798 0.185757 -0.220138 0.1002 0.108159 0.221571 -0.14453 -0.236056 0.155911 0.149942 0.243457 -0.224118 -0.267891 0.209633 0.22953 -0.164427 -0.242025 -0.253963 0.193715 0.22754 -0.249984 -0.228097 -0.188303 
-0.141784 -0.127197 -0.135533 -0.108443 -0.0969816 -0.141784 -0.11782 -0.137616 -0.108443 -0.109485 -0.113652 -0.0969816 -0.0813529 -0.079269 -0.091772 -0.11782 0.31145 -0.0834367 -0.0625984 -0.0959397 0.332288 0.281234 0.298947 0.246851 0.577138 
-0.113389 -0.0293972 -0.0503953 -0.176383 -0.260376 0.0335968 0.159585 0.0755929 0.0755929 -0.281374 0.201581 0.180583 0.180583 -0.113389 -0.260376 0.117589 0.285573 0.180583 -0.0503953 -0.281374 0.264575 0.369565 0.0545949 -0.239377 -0.32337 
-0.25361 -0.261327 0.304538 0.109058 0.127062 -0.243322 -0.233034 0.142495 0.132207 0.152784 -0.179019 -0.168731 0.0473269 0.0627596 0.255668 -0.112144 -0.212457 -0.0324086 -0.0375529 0.381702 -0.14301 -0.184163 -0.0272644 -0.0478413 0.420283 
-0.148956 -0.148801 -0.148646 -0.150196 0.273074 -0.148956 -0.149266 -0.150196 -0.15128 0.274933 -0.149266 -0.148956 -0.15221 0.268271 0.275863 -0.149266 -0.150196 -0.152985 0.263004 0.273694 -0.149266 -0.150816 0.255257 0.261919 0.253243 
0.25347 -0.135511 -0.131558 -0.131558 -0.127605 0.245564 0.206824 -0.152114 -0.144998 -0.139464 0.206824 0.274026 0.219474 -0.145789 -0.149742 0.213149 0.205243 0.217893 -0.228803 -0.238291 0.211568 0.181525 -0.228013 -0.240662 -0.241453 
0.141821 0.170928 0.155682 -0.275382 -0.300331 0.0572718 0.133505 0.195877 0.136277 -0.276768 0.0475694 0.0974674 0.130733 0.127961 -0.283698 0.259636 0.0461834 0.208352 -0.258749 -0.298945 0.133505 0.0392531 0.176473 -0.261521 -0.303103 
-0.197711 -0.197711 -0.232766 -0.337932 -0.127601 0.047675 -0.162656 -0.302877 -0.197711 -0.197711 0.0126199 -0.127601 -0.127601 0.047675 0.258006 0.0126199 0.0827302 0.293061 0.293061 0.258006 0.0827302 0.117785 0.187896 0.293061 0.222951 
0.243234 0.243234 0.240687 -0.131168 -0.178287 0.247055 0.243234 0.250875 -0.145176 -0.168099 0.243234 0.247055 -0.161732 -0.17956 -0.166826 0.245781 -0.160458 -0.148997 -0.173193 -0.157911 0.241961 -0.169372 -0.174466 -0.159185 -0.171919 
-0.265834 -0.186243 -0.0270609 0.132121 0.171917 -0.305629 -0.146447 0.0525301 0.171917 0.291303 -0.186243 -0.0270609 0.211712 0.291303 -0.0270609 -0.345425 0.0525301 -0.106652 0.0525301 0.331099 -0.226038 -0.265834 0.132121 -0.0270609 0.251508 
